"055500,QD,2015,01,28",1.2943
"055500,QD,2015,02,04",0.9507
"055500,QD,2015,02,11",1.0387
"055500,QD,2015,02,18",0.9097
"055500,QD,2015,02,25",0.9540
"055500,QD,2015,03,04",0.8563
"055500,QD,2015,03,11",0.9730
"055500,QD,2015,03,18",0.7304
"055500,QD,2015,03,25",1.0800
"055500,QD,2015,04,01",2.3100
"055500,QD,2015,04,08",1.3886
"055500,QD,2015,04,15",0.9243
"055500,QD,2015,04,22",0.5843
"055500,QD,2015,04,29",0.5199
"055500,QD,2015,05,06",0.3594
"055500,QD,2015,05,13",0.2533
"055500,QD,2015,05,20",0.6091
"055500,QD,2015,05,27",0.2974
"055500,QD,2015,06,03",0.1650
"055500,QD,2015,06,10",0.4294
"055500,QD,2015,06,17",0.2663
"055500,QD,2015,06,24",0.1996
"055500,QD,2015,07,01",0.1198
"055500,QD,2015,07,08",0.1741
"055500,QD,2015,07,15",0.1013
"055500,QD,2015,07,22",0.0785
"055500,QD,2015,07,29",0.1022
"055500,QD,2015,08,05",0.0860
"055500,QD,2015,08,12",0.4082
"055500,QD,2015,08,19",0.8187
"055500,QD,2015,08,26",0.1437
"055500,QD,2015,09,02",0.1079
"055500,QD,2015,09,09",0.1011
"055500,QD,2015,09,16",0.1025
"055500,QD,2015,09,23",0.1091
"055500,QD,2015,09,30",0.1211
"055500,QD,2015,10,07",0.1796
"055500,QD,2015,10,14",0.4893
"055500,QD,2015,10,21",0.3257
"055500,QD,2015,10,28",0.2724
"055500,QD,2015,11,04",0.2591
"055500,QD,2015,11,11",0.4151
"055500,QD,2015,11,18",0.8934
"055500,QD,2015,11,25",0.8577
"055500,QD,2015,12,02",1.1044
"055500,QD,2015,12,09",0.6407
"055500,QD,2015,12,16",0.7127
"055500,QD,2015,12,23",0.5643
"055500,QD,2015,12,30",0.3896
"055500,QD,2016,01,06",0.3540
"055500,QD,2016,01,13",0.3566
"055500,QD,2016,01,20",0.5479
"055500,QD,2016,01,27",1.3791
"055500,QD,2016,02,03",1.0080
"055500,QD,2016,02,10",0.8580
"055500,QD,2016,02,17",1.8170
"055500,QD,2016,02,24",1.9900
"055500,QD,2016,03,02",3.1914
"055500,QD,2016,03,09",3.2357
"055500,QD,2016,03,16",2.4100
"055500,QD,2016,03,23",1.7000
"055500,QD,2016,03,30",1.0527
"055500,QD,2016,04,06",1.7986
"055500,QD,2016,04,13",1.3886
"055500,QD,2016,04,20",0.8759
"055500,QD,2016,04,27",0.6633
"055500,QD,2016,05,04",1.5720
"055500,QD,2016,05,11",0.6417
"055500,QD,2016,05,18",0.3916
"055500,QD,2016,05,25",0.3573
"055500,QD,2016,06,01",0.3427
"055500,QD,2016,06,08",0.2401
"055500,QD,2016,06,15",0.4243
"055500,QD,2016,06,22",0.2389
"055500,QD,2016,06,29",0.1421
"055500,QD,2016,07,06",0.1230
"055500,QD,2016,07,13",0.4339
"055500,QD,2016,07,20",0.1979
"055500,QD,2016,07,27",0.1679
"055500,QD,2016,08,03",0.1219
"055500,QD,2016,08,10",0.1307
"055500,QD,2016,08,17",0.1061
"055500,QD,2016,08,24",0.0852
"055500,QD,2016,08,31",0.0885
"055500,QD,2016,09,07",0.0879
"055500,QD,2016,09,14",0.0684
"055500,QD,2016,09,21",0.0663
"055500,QD,2016,09,28",0.0819
"055500,QD,2016,10,05",0.2041
"055500,QD,2016,10,12",0.2411
"055500,QD,2016,10,19",0.2080
"055500,QD,2016,10,26",0.1444
"055500,QD,2016,11,02",0.1749
"055500,QD,2016,11,09",0.1973
"055500,QD,2016,11,16",0.2947
"055500,QD,2016,11,23",0.2201
"055500,QD,2016,11,30",0.2341
"055500,QD,2016,12,07",0.2271
"055500,QD,2016,12,14",0.2220
"055500,QD,2016,12,21",0.2279
"055500,QD,2016,12,28",0.2177
"055500,QD,2017,01,04",0.1701
"055500,QD,2017,01,11",0.1650
"055500,QD,2017,01,18",0.1599
"055500,QD,2017,01,25",0.1546
"055500,QD,2017,02,01",0.1494
"055500,QD,2017,02,08",0.1361
"055500,QD,2017,02,15",0.6229
"055500,QD,2017,02,22",1.7079
"055500,QD,2017,03,01",0.8064
"055500,QD,2017,03,08",0.6289
"055500,QD,2017,03,15",0.7410
"055500,QD,2017,03,22",0.6294
"055500,QD,2017,03,29",0.4480
"055500,QD,2017,04,05",1.1130
"055500,QD,2017,04,12",0.8250
"055500,QD,2017,04,19",0.8461
"055500,QD,2017,04,26",2.4307
"055500,QD,2017,05,03",1.4029
"055500,QD,2017,05,10",0.8100
"055500,QD,2017,05,17",0.5794
"055500,QD,2017,05,24",0.4863
"055500,QD,2017,05,31",0.7727
"055500,QD,2017,06,07",0.2599
"055500,QD,2017,06,14",0.2410
"055500,QD,2017,06,21",0.2381
"055500,QD,2017,06,28",0.2751
"055500,QD,2017,07,05",0.2233
"055500,QD,2017,07,12",0.1839
"055500,QD,2017,07,19",0.3454
"055500,QD,2017,07,26",0.7320
"055500,QD,2017,08,02",0.2229
"055500,QD,2017,08,09",0.5284
"055500,QD,2017,08,16",0.2239
"055500,QD,2017,08,23",0.1479
"055500,QD,2017,08,30",0.2554
"055500,QD,2017,09,06",0.2257
"055500,QD,2017,09,13",0.2210
"055500,QD,2017,09,20",0.4283
"055500,QD,2017,09,27",0.3501
"055500,QD,2017,10,04",1.0974
"055500,QD,2017,10,11",0.8649
"055500,QD,2017,10,18",0.7306
"055500,QD,2017,10,25",1.5634
"055500,QD,2017,11,01",1.2814
"055500,QD,2017,11,08",1.0434
"055500,QD,2017,11,15",0.9830
"055500,QD,2017,11,22",0.9859
"055500,QD,2017,11,29",0.6999
"055500,QD,2017,12,06",0.8043
"055500,QD,2017,12,13",0.6644
"055500,QD,2017,12,20",0.8337
"055500,QD,2017,12,27",0.7783
"055500,QD,2018,01,03",1.2233
"055500,QD,2018,01,10",1.4357
"055500,QD,2018,01,17",0.9386
"055500,QD,2018,01,24",1.0084
"055500,QD,2018,01,31",1.0309
"055500,QD,2018,02,07",0.7550
"055500,QD,2018,02,14",0.5514
"055500,QD,2018,02,21",0.4643
"055500,QD,2018,02,28",0.4557
"055500,QD,2018,03,07",0.9084
"055500,QD,2018,03,14",1.0473
"055500,QD,2018,03,21",0.6790
"055500,QD,2018,03,28",1.0234
"055500,QD,2018,04,04",0.7319
"055500,QD,2018,04,11",0.5581
"055500,QD,2018,04,18",0.4111
"055500,QD,2018,04,25",0.2710
"055500,QD,2018,05,02",0.2530
"055500,QD,2018,05,09",0.1550
"055500,QD,2018,05,16",0.2774
"055500,QD,2018,05,23",0.1219
"055500,QD,2018,05,30",0.0898
"055500,QD,2018,06,06",0.1416
"055500,QD,2018,06,13",0.1446
"055500,QD,2018,06,20",0.1249
"055500,QD,2018,06,27",0.1807
"055500,QD,2018,07,04",0.0865
"055500,QD,2018,07,11",0.0977
"055500,QD,2018,07,18",0.0831
"055500,QD,2018,07,25",0.0691
"055500,QD,2018,08,01",0.0714
"055500,QD,2018,08,08",0.0825
"055500,QD,2018,08,15",0.0727
"055500,QD,2018,08,22",0.0828
"055500,QD,2018,08,29",0.0908
"055500,QD,2018,09,05",0.0739
"055500,QD,2018,09,12",0.0925
"055500,QD,2018,09,19",0.0869
"055500,QD,2018,09,26",0.0803
"055500,QD,2018,10,03",0.0842
"055500,QD,2018,10,10",0.0914
"055500,QD,2018,10,17",0.1316
"055500,QD,2018,10,24",0.2890
"055500,QD,2018,10,31",0.1884
"055500,QD,2018,11,07",0.0829
"055500,QD,2018,11,14",0.0882
"055500,QD,2018,11,21",0.0859
"055500,QD,2018,11,28",0.1159
"055500,QD,2018,12,05",0.1653
"055500,QD,2018,12,12",0.1631
"055500,QD,2018,12,19",0.2696
"055500,QD,2018,12,26",0.3121
"055500,QD,2019,01,02",0.3723
"055500,QD,2019,01,09",0.8384
"055500,QD,2019,01,16",0.8256
"055500,QD,2019,01,23",0.3484
"055500,QD,2019,01,30",1.6761
"055500,QD,2019,02,06",1.0911
"055500,QD,2019,02,13",1.1281
"055500,QD,2019,02,20",1.6186
"055500,QD,2019,02,27",1.4900
"055500,QD,2019,03,06",1.3273
"055500,QD,2019,03,13",2.2886
"055500,QD,2019,03,20",1.1027
